c(t),t
0.1285499270911062,2.21
0.1285242196765151,2.211
0.1284985174028929,2.212
0.1284728202692113,2.213
0.1284471282744426,2.214
0.128421441417559,2.215
0.1283957596975331,2.216
0.1283700831133376,2.217
0.1283444116639454,2.218
0.1283187453483298,2.219
0.1282930841654639,2.22
0.1282674281143215,2.221
0.1282417771938762,2.222
0.128216131403102,2.223
0.128190490740973,2.224
0.1281648552064637,2.225
0.1281392247985487,2.226
0.1281135995162026,2.227
0.1280879793584005,2.228
0.1280623643241177,2.229
0.1280367544123294,2.23
0.1280111496220113,2.231
0.1279855499521392,2.232
0.1279599554016892,2.233
0.1279343659696373,2.234
0.1279087816549602,2.235
0.1278832024566343,2.236
0.1278576283736365,2.237
0.1278320594049438,2.238
0.1278064955495336,2.239
0.1277809368063832,2.24
0.1277553831744703,2.241
0.1277298346527727,2.242
0.1277042912402686,2.243
0.1276787529359361,2.244
0.1276532197387537,2.245
0.1276276916477002,2.246
0.1276021686617543,2.247
0.1275766507798952,2.248
0.1275511380011021,2.249
0.1275256303243546,2.25
0.1275001277486323,2.251
0.1274746302729152,2.2520000000000002
0.1274491378961832,2.253
0.1274236506174168,2.254
0.1273981684355965,2.255
0.1273726913497029,2.2560000000000002
0.1273472193587169,2.257
0.1273217524616198,2.258
0.1272962906573927,2.259
0.1272708339450174,2.2600000000000002
0.1272453823234754,2.261
0.1272199357917487,2.262
0.1271944943488194,2.263
0.1271690579936699,2.2640000000000002
0.1271436267252828,2.265
0.1271182005426408,2.266
0.1270927794447268,2.267
0.127067363430524,2.2680000000000002
0.1270419524990157,2.269
0.1270165466491856,2.27
0.1269911458800174,2.271
0.126965750190495,2.2720000000000002
0.1269403595796026,2.273
0.1269149740463246,2.274
0.1268895935896456,2.275
0.1268642182085504,2.2760000000000002
0.1268388479020239,2.277
0.1268134826690513,2.278
0.1267881225086181,2.279
0.1267627674197098,2.2800000000000002
0.1267374174013122,2.281
0.1267120724524113,2.282
0.1266867325719933,2.283
0.1266613977590447,2.2840000000000003
0.1266360680125519,2.285
0.126610743331502,2.286
0.1265854237148817,2.287
0.1265601091616784,2.2880000000000003
0.1265347996708795,2.289
0.1265094952414726,2.29
0.1264841958724456,2.291
0.1264589015627864,2.2920000000000003
0.1264336123114832,2.293
0.1264083281175246,2.294
0.1263830489798992,2.295
0.1263577748975956,2.2960000000000003
0.1263325058696031,2.297
0.1263072418949109,2.298
0.1262819829725084,2.299
0.1262567291013852,2.3000000000000003
0.1262314802805311,2.301
0.1262062365089363,2.302
0.126180997785591,2.303
0.1261557641094856,2.3040000000000003
0.1261305354796108,2.305
0.1261053118949574,2.306
0.1260800933545166,2.307
0.1260548798572794,2.308
0.1260296714022375,2.309
0.1260044679883824,2.31
0.1259792696147061,2.311
0.1259540762802006,2.312
0.1259288879838582,2.313
0.1259037047246712,2.314
0.1258785265016326,2.315
0.1258533533137349,2.316
0.1258281851599715,2.317
0.1258030220393354,2.318
0.1257778639508202,2.319
0.1257527108934197,2.32
0.1257275628661275,2.321
0.1257024198679379,2.322
0.1256772818978452,2.323
0.1256521489548437,2.324
0.1256270210379281,2.325
0.1256018981460935,2.326
0.1255767802783348,2.327
0.1255516674336473,2.328
0.1255265596110265,2.329
0.1255014568094681,2.33
0.125476359027968,2.331
0.1254512662655223,2.332
0.1254261785211273,2.333
0.1254010957937794,2.334
0.1253760180824754,2.335
0.1253509453862121,2.336
0.1253258777039866,2.337
0.1253008150347963,2.338
0.1252757573776386,2.339
0.1252507047315112,2.34
0.1252256570954119,2.341
0.125200614468339,2.342
0.1251755768492908,2.343
0.1251505442372655,2.344
0.1251255166312621,2.345
0.1251004940302794,2.346
0.1250754764333164,2.347
0.1250504638393725,2.348
0.1250254562474472,2.349
0.1250004536565401,2.35
0.1249754560656512,2.351
0.1249504634737806,2.352
0.1249254758799285,2.353
0.1249004932830955,2.354
0.1248755156822822,2.355
0.1248505430764896,2.356
0.1248255754647187,2.357
0.1248006128459708,2.358
0.1247756552192475,2.359
0.1247507025835504,2.36
0.1247257549378814,2.361
0.1247008122812426,2.362
0.1246758746126364,2.363
0.1246509419310651,2.364
0.1246260142355315,2.365
0.1246010915250386,2.366
0.1245761737985893,2.367
0.1245512610551869,2.368
0.124526353293835,2.369
0.1245014505135373,2.37
0.1244765527132976,2.371
0.1244516598921201,2.372
0.1244267720490089,2.373
0.1244018891829686,2.374
0.124377011293004,2.375
0.1243521383781198,2.376
0.1243272704373211,2.3770000000000002
0.1243024074696133,2.378
0.1242775494740018,2.379
0.1242526964494923,2.38
0.1242278483950907,2.3810000000000002
0.124203005309803,2.382
0.1241781671926355,2.383
0.1241533340425948,2.384
0.1241285058586874,2.3850000000000002
0.1241036826399203,2.386
0.1240788643853005,2.387
0.1240540510938353,2.388
0.1240292427645322,2.3890000000000002
0.1240044393963987,2.39
0.1239796409884429,2.391
0.1239548475396728,2.392
0.1239300590490965,2.3930000000000002
0.1239052755157226,2.394
0.1238804969385598,2.395
0.1238557233166169,2.396
0.1238309546489029,2.3970000000000002
0.1238061909344271,2.398
0.123781432172199,2.399
0.1237566783612281,2.4
0.1237319295005244,2.4010000000000002
0.123707185589098,2.402
0.1236824466259589,2.403
0.1236577126101178,2.404
0.1236329835405851,2.4050000000000002
0.1236082594163718,2.406
0.1235835402364889,2.407
0.1235588259999477,2.408
0.1235341167057595,2.4090000000000003
0.123509412352936,2.41
0.123484712940489,2.411
0.1234600184674305,2.412
0.1234353289327727,2.4130000000000003
0.1234106443355282,2.414
0.1233859646747094,2.415
0.1233612899493293,2.416
0.1233366201584008,2.4170000000000003
0.123311955300937,2.418
0.1232872953759515,2.419
0.1232626403824579,2.42
0.1232379903194699,2.4210000000000003
0.1232133451860015,2.422
0.1231887049810669,2.423
0.1231640697036805,2.424
0.123139439352857,2.4250000000000003
0.123114813927611,2.426
0.1230901934269576,2.427
0.123065577849912,2.428
0.1230409671954895,2.4290000000000003
0.1230163614627057,2.43
0.1229917606505764,2.431
0.1229671647581175,2.432
0.1229425737843452,2.433
0.1229179877282759,2.434
0.1228934065889261,2.435
0.1228688303653126,2.436
0.1228442590564523,2.437
0.1228196926613624,2.438
0.1227951311790603,2.439
0.1227705746085634,2.44
0.1227460229488895,2.441
0.1227214761990565,2.442
0.1226969343580826,2.443
0.1226723974249861,2.444
0.1226478653987855,2.445
0.1226233382784995,2.446
0.1225988160631471,2.447
0.1225742987517473,2.448
0.1225497863433195,2.449
0.1225252788368832,2.45
0.122500776231458,2.451
0.1224762785260639,2.452
0.122451785719721,2.453
0.1224272978114495,2.454
0.1224028148002699,2.455
0.122378336685203,2.456
0.1223538634652695,2.457
0.1223293951394906,2.458
0.1223049317068875,2.459
0.1222804731664817,2.46
0.1222560195172948,2.461
0.1222315707583487,2.462
0.1222071268886655,2.463
0.1221826879072674,2.464
0.1221582538131768,2.465
0.1221338246054164,2.466
0.1221094002830089,2.467
0.1220849808449776,2.468
0.1220605662903454,2.469
0.1220361566181359,2.47
0.1220117518273727,2.471
0.1219873519170796,2.472
0.1219629568862806,2.473
0.1219385667339999,2.474
0.1219141814592618,2.475
0.1218898010610911,2.476
0.1218654255385123,2.477
0.1218410548905507,2.478
0.1218166891162312,2.479
0.1217923282145793,2.48
0.1217679721846206,2.481
0.1217436210253808,2.482
0.1217192747358858,2.483
0.1216949333151618,2.484
0.1216705967622352,2.485
0.1216462650761325,2.486
0.1216219382558804,2.487
0.1215976163005058,2.488
0.1215732992090359,2.489
0.121548986980498,2.49
0.1215246796139196,2.491
0.1215003771083284,2.492
0.1214760794627523,2.493
0.1214517866762193,2.494
0.1214274987477579,2.495
0.1214032156763964,2.496
0.1213789374611636,2.497
0.1213546641010883,2.498
0.1213303955951995,2.499
0.1213061319425267,2.5
0.1212818731420991,2.501
0.1212576191929464,2.5020000000000002
0.1212333700940985,2.503
0.1212091258445855,2.504
0.1211848864434375,2.505
0.1211606518896849,2.5060000000000002
0.1211364221823585,2.507
0.121112197320489,2.508
0.1210879773031073,2.509
0.1210637621292448,2.5100000000000002
0.1210395517979328,2.511
0.1210153463082029,2.512
0.1209911456590868,2.513
0.1209669498496166,2.5140000000000002
0.1209427588788244,2.515
0.1209185727457425,2.516
0.1208943914494036,2.517
0.1208702149888404,2.5180000000000002
0.1208460433630858,2.519
0.1208218765711729,2.52
0.1207977146121351,2.521
0.1207735574850059,2.5220000000000002
0.120749405188819,2.523
0.1207252577226084,2.524
0.1207011150854081,2.525
0.1206769772762524,2.5260000000000002
0.1206528442941758,2.527
0.1206287161382129,2.528
0.1206045928073988,2.529
0.1205804743007684,2.5300000000000002
0.120556360617357,2.531
0.1205322517562,2.532
0.1205081477163331,2.533
0.1204840484967921,2.5340000000000003
0.120459954096613,2.535
0.1204358645148322,2.536
0.1204117797504859,2.537
0.1203876998026109,2.5380000000000003
0.1203636246702439,2.539
0.1203395543524218,2.54
0.120315488848182,2.541
0.1202914281565617,2.5420000000000003
0.1202673722765986,2.543
0.1202433212073304,2.544
0.120219274947795,2.545
0.1201952334970307,2.5460000000000003
0.1201711968540757,2.547
0.1201471650179686,2.548
0.1201231379877481,2.549
0.1200991157624531,2.5500000000000003
0.1200750983411229,2.551
0.1200510857227965,2.552
0.1200270779065136,2.553
0.1200030748913138,2.5540000000000003
0.1199790766762371,2.555
0.1199550832603234,2.556
0.119931094642613,2.557
0.1199071108221465,2.5580000000000003
0.1198831317979644,2.559
0.1198591575691076,2.56
0.1198351881346172,2.561
0.1198112234935342,2.562
0.1197872636449002,2.563
0.1197633085877568,2.564
0.1197393583211458,2.565
0.1197154128441091,2.566
0.1196914721556889,2.567
0.1196675362549276,2.568
0.1196436051408678,2.569
0.1196196788125522,2.57
0.1195957572690238,2.571
0.1195718405093257,2.572
0.1195479285325012,2.573
0.1195240213375939,2.574
0.1195001189236475,2.575
0.1194762212897058,2.576
0.119452328434813,2.577
0.1194284403580133,2.578
0.1194045570583513,2.579
0.1193806785348716,2.58
0.119356804786619,2.581
0.1193329358126387,2.582
0.1193090716119757,2.583
0.1192852121836757,2.584
0.1192613575267842,2.585
0.1192375076403469,2.586
0.11921366252341,2.587
0.1191898221750197,2.588
0.1191659865942222,2.589
0.1191421557800642,2.59
0.1191183297315925,2.591
0.1190945084478539,2.592
0.1190706919278958,2.593
0.1190468801707653,2.594
0.11902307317551,2.595
0.1189992709411776,2.596
0.1189754734668162,2.597
0.1189516807514736,2.598
0.1189278927941984,2.599
0.1189041095940388,2.6
0.1188803311500437,2.601
0.1188565574612618,2.602
0.1188327885267422,2.603
0.1188090243455342,2.604
0.1187852649166872,2.605
0.1187615102392508,2.606
0.1187377603122748,2.607
0.1187140151348092,2.608
0.1186902747059043,2.609
0.1186665390246104,2.61
0.118642808089978,2.611
0.118619081901058,2.612
0.1185953604569013,2.613
0.118571643756559,2.614
0.1185479317990825,2.615
0.1185242245835232,2.616
0.118500522108933,2.617
0.1184768243743636,2.618
0.1184531313788673,2.619
0.1184294431214962,2.62
0.1184057596013029,2.621
0.1183820808173399,2.622
0.1183584067686603,2.623
0.1183347374543169,2.624
0.118311072873363,2.625
0.118287413024852,2.626
0.1182637579078376,2.6270000000000002
0.1182401075213735,2.628
0.1182164618645137,2.629
0.1181928209363125,2.63
0.118169184735824,2.6310000000000002
0.118145553262103,2.632
0.1181219265142042,2.633
0.1180983044911824,2.634
0.1180746871920927,2.6350000000000002
0.1180510746159907,2.636
0.1180274667619316,2.637
0.1180038636289711,2.638
0.1179802652161653,2.6390000000000002
0.11795667152257,2.64
0.1179330825472417,2.641
0.1179094982892367,2.642
0.1178859187476116,2.6430000000000002
0.1178623439214233,2.644
0.1178387738097287,2.645
0.1178152084115851,2.646
0.1177916477260499,2.6470000000000002
0.1177680917521806,2.648
0.117744540489035,2.649
0.117720993935671,2.65
0.1176974520911468,2.6510000000000002
0.1176739149545207,2.652
0.1176503825248512,2.653
0.117626854801197,2.654
0.117603331782617,2.6550000000000002
0.1175798134681704,2.656
0.1175562998569162,2.657
0.1175327909479141,2.658
0.1175092867402236,2.6590000000000003
0.1174857872329046,2.66
0.1174622924250172,2.661
0.1174388023156214,2.662
0.1174153169037778,2.6630000000000003
0.1173918361885468,2.664
0.1173683601689893,2.665
0.1173448888441662,2.666
0.1173214222131387,2.6670000000000003
0.1172979602749681,2.668
0.1172745030287159,2.669
0.1172510504734439,2.67
0.1172276026082139,2.6710000000000003
0.117204159432088,2.672
0.1171807209441285,2.673
0.1171572871433979,2.674
0.1171338580289587,2.6750000000000003
0.1171104335998739,2.676
0.1170870138552065,2.677
0.1170635987940196,2.678
0.1170401884153767,2.6790000000000003
0.1170167827183413,2.68
0.1169933817019773,2.681
0.1169699853653486,2.682
0.1169465937075193,2.6830000000000003
0.1169232067275537,2.684
0.1168998244245164,2.685
0.1168764467974722,2.686
0.1168530738454858,2.6870000000000003
0.1168297055676224,2.688
0.1168063419629472,2.689
0.1167829830305257,2.69
0.1167596287694235,2.691
0.1167362791787066,2.692
0.1167129342574408,2.693
0.1166895940046924,2.694
0.1166662584195277,2.695
0.1166429275010134,2.696
0.1166196012482163,2.697
0.1165962796602032,2.698
0.1165729627360413,2.699
0.1165496504747979,2.7
0.1165263428755406,2.701
0.1165030399373369,2.702
0.116479741659255,2.703
0.1164564480403626,2.704
0.1164331590797282,2.705
0.1164098747764202,2.706
0.1163865951295072,2.707
0.1163633201380581,2.708
0.1163400498011417,2.709
0.1163167841178274,2.71
0.1162935230871844,2.711
0.1162702667082824,2.712
0.1162470149801911,2.713
0.1162237679019803,2.714
0.1162005254727203,2.715
0.1161772876914814,2.716
0.1161540545573339,2.717
0.1161308260693487,2.718
0.1161076022265965,2.719
0.1160843830281484,2.72
0.1160611684730757,2.721
0.1160379585604497,2.722
0.1160147532893421,2.723
0.1159915526588246,2.724
0.1159683566679692,2.725
0.1159451653158482,2.726
0.1159219786015337,2.727
0.1158987965240984,2.728
0.115875619082615,2.729
0.1158524462761564,2.73
0.1158292781037956,2.731
0.115806114564606,2.732
0.115782955657661,2.733
0.1157598013820342,2.734
0.1157366517367994,2.735
0.1157135067210308,2.736
0.1156903663338025,2.737
0.1156672305741888,2.738
0.1156440994412643,2.739
0.1156209729341039,2.74
0.1155978510517824,2.741
0.1155747337933749,2.742
0.1155516211579568,2.743
0.1155285131446036,2.744
0.1155054097523909,2.745
0.1154823109803946,2.746
0.1154592168276908,2.747
0.1154361272933556,2.748
0.1154130423764656,2.749
0.1153899620760973,2.75
0.1153668863913275,2.751
0.1153438153212331,2.7520000000000002
0.1153207488648914,2.753
0.1152976870213796,2.754
0.1152746297897754,2.755
0.1152515771691563,2.7560000000000002
0.1152285291586004,2.757
0.1152054857571856,2.758
0.1151824469639903,2.759
0.1151594127780929,2.7600000000000002
0.115136383198572,2.761
0.1151133582245064,2.762
0.1150903378549752,2.763
0.1150673220890575,2.7640000000000002
0.1150443109258327,2.765
0.1150213043643804,2.766
0.1149983024037802,2.767
0.1149753050431122,2.7680000000000002
0.1149523122814564,2.769
0.1149293241178931,2.77
0.1149063405515028,2.771
0.1148833615813661,2.7720000000000002
0.1148603872065639,2.773
0.1148374174261772,2.774
0.1148144522392872,2.775
0.1147914916449753,2.7760000000000002
0.1147685356423231,2.777
0.1147455842304123,2.778
0.1147226374083249,2.779
0.114699695175143,2.7800000000000002
0.114676757529949,2.781
0.1146538244718252,2.782
0.1146308959998545,2.783
0.1146079721131196,2.7840000000000003
0.1145850528107036,2.785
0.1145621380916898,2.786
0.1145392279551615,2.787
0.1145163224002023,2.7880000000000003
0.114493421425896,2.789
0.1144705250313266,2.79
0.1144476332155782,2.791
0.1144247459777352,2.7920000000000003
0.114401863316882,2.793
0.1143789852321034,2.794
0.1143561117224842,2.795
0.1143332427871094,2.7960000000000003
0.1143103784250644,2.797
0.1142875186354346,2.798
0.1142646634173055,2.799
0.1142418127697629,2.8000000000000003
0.1142189666918929,2.801
0.1141961251827816,2.802
0.1141732882415153,2.803
0.1141504558671805,2.8040000000000003
0.114127628058864,2.805
0.1141048048156526,2.806
0.1140819861366335,2.807
0.1140591720208938,2.8080000000000003
0.114036362467521,2.809
0.1140135574756027,2.81
0.1139907570442267,2.811
0.113967961172481,2.8120000000000003
0.1139451698594538,2.813
0.1139223831042334,2.814
0.1138996009059083,2.815
0.1138768232635673,2.816
0.1138540501762992,2.817
0.1138312816431931,2.818
0.1138085176633384,2.819
0.1137857582358243,2.82
0.1137630033597406,2.821
0.1137402530341771,2.822
0.1137175072582236,2.823
0.1136947660309705,2.824
0.1136720293515081,2.825
0.1136492972189268,2.826
0.1136265696323174,2.827
0.1136038465907709,2.828
0.1135811280933782,2.829
0.1135584141392306,2.83
0.1135357047274197,2.831
0.1135129998570369,2.832
0.1134902995271741,2.833
0.1134676037369234,2.834
0.1134449124853768,2.835
0.1134222257716267,2.836
0.1133995435947657,2.837
0.1133768659538864,2.838
0.1133541928480818,2.839
0.1133315242764449,2.84
0.113308860238069,2.841
0.1132862007320475,2.842
0.1132635457574741,2.843
0.1132408953134425,2.844
0.1132182493990467,2.845
0.1131956080133809,2.846
0.1131729711555395,2.847
0.1131503388246169,2.848
0.1131277110197079,2.849
0.1131050877399074,2.85
0.1130824689843103,2.851
0.1130598547520121,2.852
0.1130372450421081,2.853
0.1130146398536938,2.854
0.1129920391858652,2.855
0.1129694430377182,2.856
0.1129468514083489,2.857
0.1129242642968536,2.858
0.112901681702329,2.859
0.1128791036238716,2.86
0.1128565300605784,2.861
0.1128339610115464,2.862
0.1128113964758729,2.863
0.1127888364526553,2.864
0.1127662809409911,2.865
0.1127437299399782,2.866
0.1127211834487145,2.867
0.1126986414662981,2.868
0.1126761039918274,2.869
0.1126535710244009,2.87
0.1126310425631172,2.871
0.1126085186070753,2.872
0.1125859991553741,2.873
0.1125634842071129,2.874
0.1125409737613911,2.875
0.1125184678173083,2.876
0.1124959663739641,2.8770000000000002
0.1124734694304587,2.878
0.112450976985892,2.879
0.1124284890393644,2.88
0.1124060055899764,2.8810000000000002
0.1123835266368287,2.882
0.112361052179022,2.883
0.1123385822156575,2.884
0.1123161167458362,2.8850000000000002
0.1122936557686596,2.886
0.1122711992832293,2.887
0.1122487472886469,2.888
0.1122262997840145,2.8890000000000002
0.1122038567684341,2.89
0.1121814182410079,2.891
0.1121589842008385,2.892
0.1121365546470285,2.8930000000000002
0.1121141295786807,2.894
0.112091708994898,2.895
0.1120692928947838,2.896
0.1120468812774413,2.8970000000000002
0.112024474141974,2.898
0.1120020714874858,2.899
0.1119796733130804,2.9
0.1119572796178619,2.9010000000000002
0.1119348904009347,2.902
0.1119125056614031,2.903
0.1118901253983717,2.904
0.1118677496109453,2.9050000000000002
0.111845378298229,2.906
0.1118230114593278,2.907
0.1118006490933471,2.908
0.1117782911993923,2.9090000000000003
0.1117559377765692,2.91
0.1117335888239837,2.911
0.1117112443407417,2.912
0.1116889043259495,2.9130000000000003
0.1116665687787135,2.914
0.1116442376981402,2.915
0.1116219110833365,2.916
0.1115995889334092,2.9170000000000003
0.1115772712474655,2.918
0.1115549580246127,2.919
0.1115326492639582,2.92
0.1115103449646097,2.9210000000000003
0.111488045125675,2.922
0.1114657497462621,2.923
0.1114434588254792,2.924
0.1114211723624347,2.9250000000000003
0.1113988903562371,2.926
0.1113766128059952,2.927
0.1113543397108177,2.928
0.1113320710698139,2.9290000000000003
0.1113098068820929,2.93
0.1112875471467642,2.931
0.1112652918629375,2.932
0.1112430410297224,2.9330000000000003
0.1112207946462289,2.934
0.1111985527115673,2.935
0.1111763152248478,2.936
0.1111540821851809,2.9370000000000003
0.1111318535916773,2.938
0.1111096294434478,2.939
0.1110874097396036,2.94
0.1110651944792558,2.9410000000000003
0.1110429836615157,2.942
0.111020777285495,2.943
0.1109985753503055,2.944
0.1109763778550589,2.945
0.1109541847988675,2.946
0.1109319961808435,2.947
0.1109098120000994,2.948
0.1108876322557477,2.949
0.1108654569469014,2.95
0.1108432860726733,2.951
0.1108211196321767,2.952
0.1107989576245249,2.953
0.1107768000488314,2.954
0.11075464690421,2.955
0.1107324981897744,2.956
0.1107103539046388,2.957
0.1106882140479173,2.958
0.1106660786187244,2.959
0.1106439476161747,2.96
0.1106218210393829,2.961
0.110599698887464,2.962
0.110577581159533,2.963
0.1105554678547053,2.964
0.1105333589720963,2.965
0.1105112545108217,2.966
0.1104891544699973,2.967
0.1104670588487391,2.968
0.1104449676461632,2.969
0.1104228808613861,2.97
0.1104007984935242,2.971
0.1103787205416943,2.972
0.1103566470050132,2.973
0.110334577882598,2.974
0.1103125131735659,2.975
0.1102904528770344,2.976
0.110268396992121,2.977
0.1102463455179435,2.978
0.1102242984536198,2.979
0.1102022557982681,2.98
0.1101802175510067,2.981
0.1101581837109539,2.982
0.1101361542772285,2.983
0.1101141292489493,2.984
0.1100921086252353,2.985
0.1100700924052056,2.986
0.1100480805879797,2.987
0.110026073172677,2.988
0.1100040701584172,2.989
0.1099820715443203,2.99
0.1099600773295062,2.991
0.1099380875130952,2.992
0.1099161020942078,2.993
0.1098941210719644,2.994
0.109872144445486,2.995
0.1098501722138933,2.996
0.1098282043763075,2.997
0.1098062409318499,2.998
0.1097842818796419,2.999
0.1097623272188053,3.0
0.1097403769484617,3.001
0.1097184310677332,3.0020000000000002
0.109696489575742,3.003
0.1096745524716104,3.004
0.1096526197544609,3.005
0.1096306914234162,3.0060000000000002
0.1096087674775992,3.007
0.1095868479161329,3.008
0.1095649327381405,3.009
0.1095430219427454,3.0100000000000002
0.1095211155290713,3.011
0.1094992134962418,3.012
0.1094773158433808,3.013
0.1094554225696125,3.0140000000000002
0.1094335336740611,3.015
0.109411649155851,3.016
0.109389769014107,3.017
0.1093678932479537,3.0180000000000002
0.1093460218565161,3.019
0.1093241548389195,3.02
0.1093022921942891,3.021
0.1092804339217503,3.0220000000000002
0.1092585800204289,3.023
0.1092367304894508,3.024
0.1092148853279418,3.025
0.1091930445350283,3.0260000000000002
0.1091712081098367,3.027
0.1091493760514933,3.028
0.109127548359125,3.029
0.1091057250318586,3.0300000000000002
0.1090839060688213,3.031
0.1090620914691402,3.032
0.1090402812319428,3.033
0.1090184753563567,3.0340000000000003
0.1089966738415096,3.035
0.1089748766865294,3.036
0.1089530838905444,3.037
0.1089312954526826,3.0380000000000003
0.1089095113720728,3.039
0.1088877316478434,3.04
0.1088659562791233,3.041
0.1088441852650414,3.0420000000000003
0.108822418604727,3.043
0.1088006562973094,3.044
0.1087788983419179,3.045
0.1087571447376825,3.0460000000000003
0.1087353954837329,3.047
0.108713650579199,3.048
0.1086919100232113,3.049
0.1086701738148999,3.0500000000000003
0.1086484419533955,3.051
0.1086267144378288,3.052
0.1086049912673307,3.053
0.1085832724410323,3.0540000000000003
0.1085615579580648,3.055
0.1085398478175596,3.056
0.1085181420186483,3.057
0.1084964405604627,3.0580000000000003
0.1084747434421348,3.059
0.1084530506627966,3.06
0.1084313622215805,3.061
0.1084096781176188,3.0620000000000003
0.1083879983500443,3.063
0.1083663229179898,3.064
0.1083446518205882,3.065
0.1083229850569726,3.0660000000000003
0.1083013226262765,3.067
0.1082796645276333,3.068
0.1082580107601767,3.069
0.1082363613230405,3.0700000000000003
0.1082147162153588,3.071
0.1081930754362658,3.072
0.1081714389848958,3.073
0.1081498068603834,3.074
0.1081281790618633,3.075
0.1081065555884703,3.076
0.1080849364393396,3.077
0.1080633216136064,3.078
0.108041711110406,3.079
0.1080201049288741,3.08
0.1079985030681464,3.081
0.1079769055273588,3.082
0.1079553123056475,3.083
0.1079337234021487,3.084
0.1079121388159988,3.085
0.1078905585463345,3.086
0.1078689825922926,3.087
0.1078474109530099,3.088
0.1078258436276238,3.089
0.1078042806152714,3.09
0.1077827219150902,3.091
0.1077611675262179,3.092
0.1077396174477924,3.093
0.1077180716789515,3.094
0.1076965302188335,3.095
0.1076749930665768,3.096
0.1076534602213198,3.097
0.1076319316822012,3.098
0.1076104074483599,3.099
0.1075888875189349,3.1
0.1075673718930654,3.101
0.1075458605698908,3.102
0.1075243535485506,3.103
0.1075028508281846,3.104
0.1074813524079327,3.105
0.1074598582869349,3.106
0.1074383684643314,3.107
0.1074168829392626,3.108
0.1073954017108692,3.109
0.1073739247782919,3.11
0.1073524521406715,3.111
0.1073309837971493,3.112
0.1073095197468665,3.113
0.1072880599889644,3.114
0.1072666045225848,3.115
0.1072451533468694,3.116
0.10722370646096,3.117
0.1072022638639991,3.118
0.1071808255551286,3.119
0.1071593915334912,3.12
0.1071379617982294,3.121
0.1071165363484862,3.122
0.1070951151834044,3.123
0.1070736983021272,3.124
0.107052285703798,3.125
0.1070308773875602,3.126
0.1070094733525576,3.1270000000000002
0.1069880735979339,3.128
0.1069666781228331,3.129
0.1069452869263995,3.13
0.1069239000077773,3.1310000000000002
0.1069025173661112,3.132
0.1068811390005458,3.133
0.106859764910226,3.134
0.1068383950942968,3.1350000000000002
0.1068170295519034,3.136
0.1067956682821912,3.137
0.1067743112843057,3.138
0.1067529585573927,3.1390000000000002
0.1067316101005981,3.14
0.1067102659130679,3.141
0.1066889259939483,3.142
0.1066675903423858,3.1430000000000002
0.1066462589575269,3.144
0.1066249318385184,3.145
0.1066036089845072,3.146
0.1065822903946403,3.1470000000000002
0.1065609760680651,3.148
0.1065396660039289,3.149
0.1065183602013794,3.15
0.1064970586595643,3.1510000000000002
0.1064757613776316,3.152
0.1064544683547293,3.153
0.1064331795900058,3.154
0.1064118950826095,3.1550000000000002
0.106390614831689,3.156
0.1063693388363931,3.157
0.1063480670958708,3.158
0.1063267996092712,3.1590000000000003
0.1063055363757435,3.16
0.1062842773944374,3.161
0.1062630226645023,3.162
0.1062417721850882,3.1630000000000003
0.106220525955345,3.164
0.1061992839744228,3.165
0.106178046241472,3.166
0.1061568127556431,3.1670000000000003
0.1061355835160867,3.168
0.1061143585219536,3.169
0.1060931377723949,3.17
0.1060719212665618,3.1710000000000003
0.1060507090036055,3.172
0.1060295009826775,3.173
0.1060082972029296,3.174
0.1059870976635137,3.1750000000000003
0.1059659023635816,3.176
0.1059447113022857,3.177
0.1059235244787782,3.178
0.1059023418922117,3.1790000000000003
0.1058811635417389,3.18
0.1058599894265126,3.181
0.105838819545686,3.182
0.1058176538984121,3.1830000000000003
0.1057964924838444,3.184
0.1057753353011365,3.185
0.1057541823494419,3.186
0.1057330336279147,3.1870000000000003
0.1057118891357088,3.188
0.1056907488719785,3.189
0.1056696128358782,3.19
0.1056484810265623,3.1910000000000003
0.1056273534431858,3.192
0.1056062300849034,3.193
0.1055851109508702,3.194
0.1055639960402415,3.1950000000000003
0.1055428853521726,3.196
0.1055217788858192,3.197
0.1055006766403369,3.198
0.1054795786148817,3.1990000000000003
0.1054584848086097,3.2
0.105437395220677,3.201
0.1054163098502403,3.202
0.1053952286964558,3.203
0.1053741517584806,3.204
0.1053530790354714,3.205
0.1053320105265855,3.206
0.1053109462309799,3.207
0.1052898861478122,3.208
0.10526883027624,3.209
0.105247778615421,3.21
0.1052267311645132,3.211
0.1052056879226746,3.212
0.1051846488890636,3.213
0.1051636140628385,3.214
0.105142583443158,3.215
0.1051215570291809,3.216
0.105100534820066,3.217
0.1050795168149726,3.218
0.1050585030130598,3.219
0.1050374934134872,3.22
0.1050164880154143,3.221
0.104995486818001,3.222
0.1049744898204071,3.223
0.1049534970217929,3.224
0.1049325084213185,3.225
0.1049115240181445,3.226
0.1048905438114315,3.227
0.1048695678003402,3.228
0.1048485959840317,3.229
0.104827628361667,3.23
0.1048066649324075,3.231
0.1047857056954146,3.232
0.1047647506498499,3.233
0.1047437997948753,3.234
0.1047228531296527,3.235
0.1047019106533442,3.236
0.1046809723651121,3.237
0.104660038264119,3.238
0.1046391083495274,3.239
0.1046181826205001,3.24
0.1045972610762002,3.241
0.1045763437157907,3.242
0.104555430538435,3.243
